date,pollutant,city,high,low,start,end,newdate
20200330,O3,Jinan,149,24,69,106,2020/03/30
20200331,O3,Jinan,108,28,95,28,2020/03/31
20200101,CO,Jinan,1.25,0.69,0.79,1.25,2020/01/01
20200102,CO,Jinan,2.22,1.18,1.29,2.07,2020/01/02
20200103,CO,Jinan,2.83,1.9,2.01,2.7,2020/01/03
20200104,CO,Jinan,2.73,1.74,2.45,2.71,2020/01/04
20200105,CO,Jinan,3.4,1.05,2.77,2.68,2020/01/05
20200106,CO,Jinan,2.74,1.33,2.74,1.34,2020/01/06
20200107,CO,Jinan,2.45,0.59,1.33,1.08,2020/01/07
20200108,CO,Jinan,1.58,0.82,1.17,1.58,2020/01/08
20200109,CO,Jinan,2.35,1.4,1.56,1.93,2020/01/09
20200110,CO,Jinan,2.44,1.33,1.75,2.44,2020/01/10
20200111,CO,Jinan,2.65,1.21,2.49,1.25,2020/01/11
20200112,CO,Jinan,2.19,1.28,1.29,2.05,2020/01/12
20200113,CO,Jinan,2.9,1.15,1.96,1.15,2020/01/13
20200114,CO,Jinan,1.43,0.63,1.13,1.15,2020/01/14
20200115,CO,Jinan,1.67,1.14,1.2,1.59,2020/01/15
20200116,CO,Jinan,2.42,1.5,1.58,1.76,2020/01/16
20200117,CO,Jinan,2.43,1.47,1.77,1.67,2020/01/17
20200118,CO,Jinan,1.6,1.11,1.53,1.39,2020/01/18
20200119,CO,Jinan,2.21,1.09,1.37,1.28,2020/01/19
20200120,CO,Jinan,2.2,1.19,1.37,1.57,2020/01/20
20200121,CO,Jinan,1.74,1.04,1.61,1.27,2020/01/21
20200122,CO,Jinan,2.11,1.15,1.15,2.11,2020/01/22
20200123,CO,Jinan,2.27,1.48,2.04,2.27,2020/01/23
20200124,CO,Jinan,2.52,0.75,2.32,0.79,2020/01/24
20200125,CO,Jinan,1.42,0.82,0.82,1.38,2020/01/25
20200126,CO,Jinan,1.64,1.13,1.39,1.13,2020/01/26
20200127,CO,Jinan,1.35,0.59,1.1,0.92,2020/01/27
20200128,CO,Jinan,1.6,1.09,1.09,1.53,2020/01/28
20200129,CO,Jinan,1.96,1.36,1.53,1.59,2020/01/29
20200130,CO,Jinan,1.71,0.62,1.59,0.93,2020/01/30
20200131,CO,Jinan,1.51,0.75,0.92,1.15,2020/01/31
20200201,CO,Jinan,2.07,0.91,1.18,0.91,2020/02/01
20200202,CO,Jinan,1.73,0.74,0.96,0.91,2020/02/02
20200203,CO,Jinan,1.07,0.57,1.07,0.78,2020/02/03
20200204,CO,Jinan,1.41,0.57,0.78,0.57,2020/02/04
20200205,CO,Jinan,0.85,0.59,0.59,0.74,2020/02/05
20200206,CO,Jinan,1.14,0.81,0.84,1.06,2020/02/06
20200207,CO,Jinan,1.15,0.66,1.08,0.66,2020/02/07
20200208,CO,Jinan,1.23,0.7,0.7,1.12,2020/02/08
20200209,CO,Jinan,1.42,1.02,1.17,1.05,2020/02/09
20200210,CO,Jinan,1.43,0.69,1.01,0.96,2020/02/10
20200211,CO,Jinan,1.03,0.65,0.98,0.78,2020/02/11
20200212,CO,Jinan,1.09,0.6,0.79,0.87,2020/02/12
20200213,CO,Jinan,1.09,0.62,0.88,0.92,2020/02/13
20200214,CO,Jinan,1.39,0.45,0.95,0.46,2020/02/14
20200215,CO,Jinan,0.94,0.45,0.45,0.62,2020/02/15
20200216,CO,Jinan,0.72,0.45,0.69,0.54,2020/02/16
20200217,CO,Jinan,0.95,0.47,0.57,0.68,2020/02/17
20200218,CO,Jinan,0.84,0.53,0.69,0.71,2020/02/18
20200219,CO,Jinan,0.94,0.57,0.7,0.91,2020/02/19
20200220,CO,Jinan,1.29,0.76,0.97,0.93,2020/02/20
20200221,CO,Jinan,1.6,0.63,0.85,0.68,2020/02/21
20200222,CO,Jinan,0.75,0.41,0.72,0.68,2020/02/22
20200223,CO,Jinan,0.79,0.59,0.66,0.75,2020/02/23
20200224,CO,Jinan,1.63,0.69,0.71,1.34,2020/02/24
20200225,CO,Jinan,1.23,0.67,1.23,0.92,2020/02/25
20200226,CO,Jinan,1.2,0.52,0.95,0.52,2020/02/26
20200227,CO,Jinan,1.16,0.51,0.54,1,2020/02/27
20200228,CO,Jinan,1.1,0.63,0.96,0.82,2020/02/28
20200301,CO,Jinan,1.31,0.64,1.1,1.04,2020/03/01
20200302,CO,Jinan,1.32,0.62,0.94,0.81,2020/03/02
20200303,CO,Jinan,1.06,0.39,0.87,0.51,2020/03/03
20200304,CO,Jinan,0.7,0.45,0.53,0.61,2020/03/04
20200305,CO,Jinan,0.94,0.66,0.66,0.68,2020/03/05
20200306,CO,Jinan,0.9,0.64,0.71,0.8,2020/03/06
20200307,CO,Jinan,1.23,0.7,0.79,1.23,2020/03/07
20200308,CO,Jinan,1.45,0.8,1.26,1.03,2020/03/08
20200309,CO,Jinan,1.34,0.7,0.98,0.79,2020/03/09
20200310,CO,Jinan,1.22,0.62,0.82,0.89,2020/03/10
20200311,CO,Jinan,1.03,0.5,0.82,0.7,2020/03/11
20200312,CO,Jinan,0.93,0.48,0.69,0.48,2020/03/12
20200313,CO,Jinan,0.91,0.54,0.54,0.87,2020/03/13
20200314,CO,Jinan,1.12,0.46,0.97,0.82,2020/03/14
20200315,CO,Jinan,1.91,0.45,0.7,0.64,2020/03/15
20200316,CO,Jinan,1.05,0.54,0.64,0.66,2020/03/16
20200317,CO,Jinan,1.33,0.48,0.7,0.7,2020/03/17
20200318,CO,Jinan,0.99,0.55,0.69,0.58,2020/03/18
20200319,CO,Jinan,0.59,0.36,0.4,0.53,2020/03/19
20200320,CO,Jinan,0.67,0.48,0.52,0.58,2020/03/20
20200321,CO,Jinan,1.08,0.61,0.61,0.64,2020/03/21
20200322,CO,Jinan,1.01,0.51,0.63,0.92,2020/03/22
20200323,CO,Jinan,1.06,0.56,0.86,0.73,2020/03/23
20200324,CO,Jinan,1.17,0.48,0.73,0.52,2020/03/24
20200325,CO,Jinan,1.06,0.51,0.55,0.75,2020/03/25
20200326,CO,Jinan,1.02,0.34,0.77,0.43,2020/03/26
20200327,CO,Jinan,0.57,0.41,0.5,0.48,2020/03/27
20200328,CO,Jinan,1.01,0.44,0.47,0.57,2020/03/28
20200329,CO,Jinan,1.06,0.59,0.6,0.72,2020/03/29
20200330,CO,Jinan,1.07,0.62,0.7,0.68,2020/03/30
20200331,CO,Jinan,0.85,0.5,0.64,0.72,2020/03/31
20200101,NO2,Taiyuan,82,56,69,81,2020/01/01
20200102,NO2,Taiyuan,103,68,80,94,2020/01/02
20200103,NO2,Taiyuan,132,75,92,106,2020/01/03
20200104,NO2,Taiyuan,102,60,102,74,2020/01/04
20200105,NO2,Taiyuan,74,37,68,45,2020/01/05
20200106,NO2,Taiyuan,84,39,45,68,2020/01/06
20200107,NO2,Taiyuan,66,24,55,65,2020/01/07
20200108,NO2,Taiyuan,64,34,62,63,2020/01/08
20200109,NO2,Taiyuan,69,45,63,69,2020/01/09
20200110,NO2,Taiyuan,74,37,70,68,2020/01/10
20200111,NO2,Taiyuan,103,54,73,100,2020/01/11
20200112,NO2,Taiyuan,120,69,97,102,2020/01/12
20200113,NO2,Taiyuan,102,37,102,58,2020/01/13
20200114,NO2,Taiyuan,88,43,57,84,2020/01/14
20200115,NO2,Taiyuan,110,46,82,110,2020/01/15
20200116,NO2,Taiyuan,107,76,104,106,2020/01/16
20200117,NO2,Taiyuan,107,56,107,92,2020/01/17
20200118,NO2,Taiyuan,90,15,90,16,2020/01/18
20200119,NO2,Taiyuan,62,11,16,19,2020/01/19
20200120,NO2,Taiyuan,81,26,26,75,2020/01/20
20200121,NO2,Taiyuan,88,38,73,86,2020/01/21
20200122,NO2,Taiyuan,99,54,63,88,2020/01/22
20200123,NO2,Taiyuan,85,38,85,42,2020/01/23
20200124,NO2,Taiyuan,41,25,41,39,2020/01/24
20200125,NO2,Taiyuan,46,36,40,36,2020/01/25
20200126,NO2,Taiyuan,36,15,36,24,2020/01/26
20200127,NO2,Taiyuan,37,17,25,34,2020/01/27
20200128,NO2,Taiyuan,39,19,39,21,2020/01/28
20200129,NO2,Taiyuan,47,18,27,25,2020/01/29
20200130,NO2,Taiyuan,56,22,27,56,2020/01/30
20200131,NO2,Taiyuan,66,24,61,66,2020/01/31
20200201,NO2,Taiyuan,64,25,64,27,2020/02/01
20200202,NO2,Taiyuan,32,6,27,19,2020/02/02
20200203,NO2,Taiyuan,47,17,22,46,2020/02/03
20200204,NO2,Taiyuan,45,15,45,41,2020/02/04
20200205,NO2,Taiyuan,43,18,42,29,2020/02/05
20200206,NO2,Taiyuan,50,25,29,50,2020/02/06
20200207,NO2,Taiyuan,56,26,51,56,2020/02/07
20200208,NO2,Taiyuan,58,27,57,54,2020/02/08
20200209,NO2,Taiyuan,58,11,57,43,2020/02/09
20200210,NO2,Taiyuan,52,17,39,52,2020/02/10
20200211,NO2,Taiyuan,62,30,60,62,2020/02/11
20200212,NO2,Taiyuan,65,27,65,62,2020/02/12
20200213,NO2,Taiyuan,69,22,68,46,2020/02/13
20200214,NO2,Taiyuan,35,6,35,12,2020/02/14
20200215,NO2,Taiyuan,12,5,12,7,2020/02/15
20200216,NO2,Taiyuan,22,7,7,14,2020/02/16
20200217,NO2,Taiyuan,62,17,17,62,2020/02/17
20200218,NO2,Taiyuan,71,24,67,71,2020/02/18
20200219,NO2,Taiyuan,77,19,75,76,2020/02/19
20200220,NO2,Taiyuan,71,15,71,24,2020/02/20
20200221,NO2,Taiyuan,52,7,27,41,2020/02/21
20200222,NO2,Taiyuan,75,11,33,75,2020/02/22
20200223,NO2,Taiyuan,95,29,74,95,2020/02/23
20200224,NO2,Taiyuan,94,61,94,69,2020/02/24
20200225,NO2,Taiyuan,89,42,64,83,2020/02/25
20200226,NO2,Taiyuan,78,27,78,39,2020/02/26
20200227,NO2,Taiyuan,52,30,35,50,2020/02/27
20200228,NO2,Taiyuan,69,39,50,64,2020/02/28
20200301,NO2,Taiyuan,51,8,51,50,2020/03/01
20200302,NO2,Taiyuan,60,9,57,9,2020/03/02
20200303,NO2,Taiyuan,47,8,11,47,2020/03/03
20200304,NO2,Taiyuan,58,19,50,54,2020/03/04
20200305,NO2,Taiyuan,90,24,54,90,2020/03/05
20200306,NO2,Taiyuan,79,13,79,31,2020/03/06
20200307,NO2,Taiyuan,86,16,43,78,2020/03/07
20200308,NO2,Taiyuan,75,49,73,51,2020/03/08
20200309,NO2,Taiyuan,57,11,57,12,2020/03/09
20200310,NO2,Taiyuan,54,7,12,54,2020/03/10
20200311,NO2,Taiyuan,90,22,71,90,2020/03/11
20200312,NO2,Taiyuan,91,23,90,56,2020/03/12
20200313,NO2,Taiyuan,61,7,57,46,2020/03/13
20200314,NO2,Taiyuan,60,6,56,44,2020/03/14
20200315,NO2,Taiyuan,96,21,49,94,2020/03/15
20200316,NO2,Taiyuan,93,12,93,55,2020/03/16
20200317,NO2,Taiyuan,85,10,61,85,2020/03/17
20200318,NO2,Taiyuan,85,9,84,23,2020/03/18
20200319,NO2,Taiyuan,76,13,26,76,2020/03/19
20200320,NO2,Taiyuan,87,10,73,87,2020/03/20
20200321,NO2,Taiyuan,89,20,89,74,2020/03/21
20200322,NO2,Taiyuan,96,16,71,94,2020/03/22
20200323,NO2,Taiyuan,96,19,96,44,2020/03/23
20200324,NO2,Taiyuan,97,19,48,90,2020/03/24
20200325,NO2,Taiyuan,90,17,90,54,2020/03/25
20200326,NO2,Taiyuan,54,15,53,32,2020/03/26
20200327,NO2,Taiyuan,47,18,31,47,2020/03/27
20200328,NO2,Taiyuan,61,16,50,49,2020/03/28
20200329,NO2,Taiyuan,79,17,48,67,2020/03/29
20200330,NO2,Taiyuan,96,13,71,96,2020/03/30
20200331,NO2,Taiyuan,95,21,95,33,2020/03/31
20200101,PM2_5,Taiyuan,112,64,80,112,2020/01/01
20200102,PM2_5,Taiyuan,166,87,117,158,2020/01/02
20200103,PM2_5,Taiyuan,262,102,146,208,2020/01/03
20200104,PM2_5,Taiyuan,196,66,196,69,2020/01/04
20200105,PM2_5,Taiyuan,128,60,65,128,2020/01/05
20200106,PM2_5,Taiyuan,192,127,127,172,2020/01/06
20200107,PM2_5,Taiyuan,157,47,157,88,2020/01/07
20200108,PM2_5,Taiyuan,143,66,91,140,2020/01/08
20200109,PM2_5,Taiyuan,243,127,141,224,2020/01/09
20200110,PM2_5,Taiyuan,224,81,224,88,2020/01/10
20200111,PM2_5,Taiyuan,323,89,89,318,2020/01/11
20200112,PM2_5,Taiyuan,358,177,304,238,2020/01/12
20200113,PM2_5,Taiyuan,268,44,263,47,2020/01/13
20200114,PM2_5,Taiyuan,80,49,49,59,2020/01/14
20200115,PM2_5,Taiyuan,257,44,55,252,2020/01/15
20200116,PM2_5,Taiyuan,240,107,240,206,2020/01/16
20200117,PM2_5,Taiyuan,258,117,233,117,2020/01/17
20200118,PM2_5,Taiyuan,177,7,111,9,2020/01/18
20200119,PM2_5,Taiyuan,57,11,11,20,2020/01/19
20200120,PM2_5,Taiyuan,55,22,22,55,2020/01/20
20200121,PM2_5,Taiyuan,140,52,57,140,2020/01/21
20200122,PM2_5,Taiyuan,215,119,119,163,2020/01/22
20200123,PM2_5,Taiyuan,156,70,156,70,2020/01/23
20200124,PM2_5,Taiyuan,173,57,64,172,2020/01/24
20200125,PM2_5,Taiyuan,258,171,171,187,2020/01/25
20200126,PM2_5,Taiyuan,167,34,167,72,2020/01/26
20200127,PM2_5,Taiyuan,125,59,75,92,2020/01/27
20200128,PM2_5,Taiyuan,139,54,105,55,2020/01/28
20200129,PM2_5,Taiyuan,103,48,58,48,2020/01/29
20200130,PM2_5,Taiyuan,81,46,46,81,2020/01/30
20200131,PM2_5,Taiyuan,89,44,80,46,2020/01/31
20200201,PM2_5,Taiyuan,103,35,44,47,2020/02/01
20200202,PM2_5,Taiyuan,100,8,45,18,2020/02/02
20200203,PM2_5,Taiyuan,62,16,17,61,2020/02/03
20200204,PM2_5,Taiyuan,69,15,64,69,2020/02/04
20200205,PM2_5,Taiyuan,90,52,71,72,2020/02/05
20200206,PM2_5,Taiyuan,187,61,75,187,2020/02/06
20200207,PM2_5,Taiyuan,192,136,178,160,2020/02/07
20200208,PM2_5,Taiyuan,206,118,161,173,2020/02/08
20200209,PM2_5,Taiyuan,227,18,211,39,2020/02/09
20200210,PM2_5,Taiyuan,58,36,47,53,2020/02/10
20200211,PM2_5,Taiyuan,93,43,53,83,2020/02/11
20200212,PM2_5,Taiyuan,124,61,80,113,2020/02/12
20200213,PM2_5,Taiyuan,138,48,109,138,2020/02/13
20200214,PM2_5,Taiyuan,97,7,97,12,2020/02/14
20200215,PM2_5,Taiyuan,15,7,12,9,2020/02/15
20200216,PM2_5,Taiyuan,24,8,9,12,2020/02/16
20200217,PM2_5,Taiyuan,54,14,14,54,2020/02/17
20200218,PM2_5,Taiyuan,60,31,46,60,2020/02/18
20200219,PM2_5,Taiyuan,81,40,58,72,2020/02/19
20200220,PM2_5,Taiyuan,172,21,69,34,2020/02/20
20200221,PM2_5,Taiyuan,64,12,37,15,2020/02/21
20200222,PM2_5,Taiyuan,49,12,12,49,2020/02/22
20200223,PM2_5,Taiyuan,107,45,49,105,2020/02/23
20200224,PM2_5,Taiyuan,119,94,103,111,2020/02/24
20200225,PM2_5,Taiyuan,207,104,110,148,2020/02/25
20200226,PM2_5,Taiyuan,131,84,128,92,2020/02/26
20200227,PM2_5,Taiyuan,91,62,90,70,2020/02/27
20200228,PM2_5,Taiyuan,181,72,72,181,2020/02/28
20200301,PM2_5,Taiyuan,119,4,119,14,2020/03/01
20200302,PM2_5,Taiyuan,96,8,14,8,2020/03/02
20200303,PM2_5,Taiyuan,19,5,7,19,2020/03/03
20200304,PM2_5,Taiyuan,45,20,20,37,2020/03/04
20200305,PM2_5,Taiyuan,133,36,36,133,2020/03/05
20200306,PM2_5,Taiyuan,119,9,119,11,2020/03/06
20200307,PM2_5,Taiyuan,60,14,14,60,2020/03/07
20200308,PM2_5,Taiyuan,125,58,58,125,2020/03/08
20200309,PM2_5,Taiyuan,120,12,120,12,2020/03/09
20200310,PM2_5,Taiyuan,32,12,12,27,2020/03/10
20200311,PM2_5,Taiyuan,60,32,32,42,2020/03/11
20200312,PM2_5,Taiyuan,63,25,46,53,2020/03/12
20200313,PM2_5,Taiyuan,46,9,46,16,2020/03/13
20200314,PM2_5,Taiyuan,24,7,15,15,2020/03/14
20200315,PM2_5,Taiyuan,55,14,14,55,2020/03/15
20200316,PM2_5,Taiyuan,66,7,52,22,2020/03/16
20200317,PM2_5,Taiyuan,60,9,24,32,2020/03/17
20200318,PM2_5,Taiyuan,68,23,35,23,2020/03/18
20200319,PM2_5,Taiyuan,46,12,20,46,2020/03/19
20200320,PM2_5,Taiyuan,68,17,49,45,2020/03/20
20200321,PM2_5,Taiyuan,65,19,50,52,2020/03/21
20200322,PM2_5,Taiyuan,48,15,46,48,2020/03/22
20200323,PM2_5,Taiyuan,97,43,50,93,2020/03/23
20200324,PM2_5,Taiyuan,105,63,92,105,2020/03/24
20200325,PM2_5,Taiyuan,173,63,110,173,2020/03/25
20200326,PM2_5,Taiyuan,199,3,190,8,2020/03/26
20200327,PM2_5,Taiyuan,16,7,7,15,2020/03/27
20200328,PM2_5,Taiyuan,75,15,15,36,2020/03/28
20200329,PM2_5,Taiyuan,80,33,35,64,2020/03/29
20200330,PM2_5,Taiyuan,120,45,66,82,2020/03/30
20200331,PM2_5,Taiyuan,95,26,83,60,2020/03/31
20200101,SO2,Taiyuan,93,42,51,53,2020/01/01
20200102,SO2,Taiyuan,69,30,52,62,2020/01/02
20200103,SO2,Taiyuan,137,30,59,67,2020/01/03
20200104,SO2,Taiyuan,59,28,59,28,2020/01/04
20200105,SO2,Taiyuan,40,15,24,18,2020/01/05
20200106,SO2,Taiyuan,30,16,19,30,2020/01/06
20200107,SO2,Taiyuan,53,16,36,17,2020/01/07
20200108,SO2,Taiyuan,31,14,17,19,2020/01/08
20200109,SO2,Taiyuan,34,18,19,30,2020/01/09
20200110,SO2,Taiyuan,45,20,29,28,2020/01/10
20200111,SO2,Taiyuan,114,25,25,83,2020/01/11
20200112,SO2,Taiyuan,76,29,76,37,2020/01/12
20200113,SO2,Taiyuan,47,18,46,18,2020/01/13
20200114,SO2,Taiyuan,34,15,20,21,2020/01/14
20200115,SO2,Taiyuan,48,20,23,47,2020/01/15
20200116,SO2,Taiyuan,67,33,46,67,2020/01/16
20200117,SO2,Taiyuan,100,19,91,19,2020/01/17
20200118,SO2,Taiyuan,98,5,23,5,2020/01/18
20200119,SO2,Taiyuan,56,5,5,8,2020/01/19
20200120,SO2,Taiyuan,30,9,9,20,2020/01/20
20200121,SO2,Taiyuan,64,20,20,46,2020/01/21
20200122,SO2,Taiyuan,66,24,25,25,2020/01/22
20200123,SO2,Taiyuan,38,20,23,24,2020/01/23
20200124,SO2,Taiyuan,27,17,22,26,2020/01/24
20200125,SO2,Taiyuan,63,24,26,29,2020/01/25
20200126,SO2,Taiyuan,42,12,26,18,2020/01/26
20200127,SO2,Taiyuan,22,14,18,17,2020/01/27
20200128,SO2,Taiyuan,29,11,21,11,2020/01/28
20200129,SO2,Taiyuan,33,12,12,12,2020/01/29
20200130,SO2,Taiyuan,44,11,11,22,2020/01/30
20200131,SO2,Taiyuan,90,19,22,30,2020/01/31
20200201,SO2,Taiyuan,35,17,31,25,2020/02/01
20200202,SO2,Taiyuan,25,4,24,10,2020/02/02
20200203,SO2,Taiyuan,104,11,11,44,2020/02/03
20200204,SO2,Taiyuan,42,12,42,20,2020/02/04
20200205,SO2,Taiyuan,32,13,26,22,2020/02/05
20200206,SO2,Taiyuan,73,16,19,66,2020/02/06
20200207,SO2,Taiyuan,59,25,53,25,2020/02/07
20200208,SO2,Taiyuan,66,22,24,42,2020/02/08
20200209,SO2,Taiyuan,79,11,69,25,2020/02/09
20200210,SO2,Taiyuan,52,17,33,21,2020/02/10
20200211,SO2,Taiyuan,54,19,19,26,2020/02/11
20200212,SO2,Taiyuan,59,23,24,32,2020/02/12
20200213,SO2,Taiyuan,71,19,28,30,2020/02/13
20200214,SO2,Taiyuan,21,4,21,8,2020/02/14
20200215,SO2,Taiyuan,8,4,8,5,2020/02/15
20200216,SO2,Taiyuan,17,5,5,7,2020/02/16
20200217,SO2,Taiyuan,59,8,8,28,2020/02/17
20200218,SO2,Taiyuan,69,21,22,27,2020/02/18
20200219,SO2,Taiyuan,45,15,29,23,2020/02/19
20200220,SO2,Taiyuan,94,7,21,20,2020/02/20
20200221,SO2,Taiyuan,26,3,23,7,2020/02/21
20200222,SO2,Taiyuan,33,6,7,27,2020/02/22
20200223,SO2,Taiyuan,80,24,28,39,2020/02/23
20200224,SO2,Taiyuan,59,13,37,13,2020/02/24
20200225,SO2,Taiyuan,17,9,12,13,2020/02/25
20200226,SO2,Taiyuan,20,7,14,7,2020/02/26
20200227,SO2,Taiyuan,9,4,7,7,2020/02/27
20200228,SO2,Taiyuan,49,6,9,48,2020/02/28
20200301,SO2,Taiyuan,17,4,17,10,2020/03/01
20200302,SO2,Taiyuan,68,4,12,4,2020/03/02
20200303,SO2,Taiyuan,20,4,4,10,2020/03/03
20200304,SO2,Taiyuan,19,11,11,18,2020/03/04
20200305,SO2,Taiyuan,34,16,18,34,2020/03/05
20200306,SO2,Taiyuan,45,4,24,5,2020/03/06
20200307,SO2,Taiyuan,28,8,9,16,2020/03/07
20200308,SO2,Taiyuan,30,14,17,14,2020/03/08
20200309,SO2,Taiyuan,15,4,12,4,2020/03/09
20200310,SO2,Taiyuan,8,4,4,6,2020/03/10
20200311,SO2,Taiyuan,54,7,7,12,2020/03/11
20200312,SO2,Taiyuan,60,13,15,18,2020/03/12
20200313,SO2,Taiyuan,29,3,18,7,2020/03/13
20200314,SO2,Taiyuan,13,4,8,6,2020/03/14
20200315,SO2,Taiyuan,24,7,7,18,2020/03/15
20200316,SO2,Taiyuan,61,5,20,19,2020/03/16
20200317,SO2,Taiyuan,55,4,19,10,2020/03/17
20200318,SO2,Taiyuan,78,4,15,8,2020/03/18
20200319,SO2,Taiyuan,31,5,8,31,2020/03/19
20200320,SO2,Taiyuan,59,5,37,9,2020/03/20
20200321,SO2,Taiyuan,46,8,12,30,2020/03/21
20200322,SO2,Taiyuan,40,10,37,40,2020/03/22
20200323,SO2,Taiyuan,55,15,27,21,2020/03/23
20200324,SO2,Taiyuan,21,8,21,18,2020/03/24
20200325,SO2,Taiyuan,26,7,19,17,2020/03/25
20200326,SO2,Taiyuan,23,4,18,11,2020/03/26
20200327,SO2,Taiyuan,19,7,11,10,2020/03/27
20200328,SO2,Taiyuan,20,9,11,19,2020/03/28
20200329,SO2,Taiyuan,46,9,19,22,2020/03/29
20200330,SO2,Taiyuan,42,11,19,17,2020/03/30
20200331,SO2,Taiyuan,44,7,19,16,2020/03/31
20200101,PM10,Taiyuan,180,114,136,180,2020/01/01
20200102,PM10,Taiyuan,255,152,192,247,2020/01/02
20200103,PM10,Taiyuan,378,165,232,292,2020/01/03
20200104,PM10,Taiyuan,280,99,280,102,2020/01/04
20200105,PM10,Taiyuan,163,91,96,139,2020/01/05
20200106,PM10,Taiyuan,207,139,140,180,2020/01/06
20200107,PM10,Taiyuan,166,55,166,101,2020/01/07
20200108,PM10,Taiyuan,165,78,106,160,2020/01/08
20200109,PM10,Taiyuan,302,148,162,280,2020/01/09
20200110,PM10,Taiyuan,283,103,281,111,2020/01/10
20200111,PM10,Taiyuan,391,111,111,376,2020/01/11
20200112,PM10,Taiyuan,415,211,360,276,2020/01/12
20200113,PM10,Taiyuan,311,56,307,61,2020/01/13
20200114,PM10,Taiyuan,107,62,63,84,2020/01/14
20200115,PM10,Taiyuan,343,64,78,343,2020/01/15
20200116,PM10,Taiyuan,309,140,309,256,2020/01/16
20200117,PM10,Taiyuan,325,142,292,142,2020/01/17
20200118,PM10,Taiyuan,236,22,137,38,2020/01/18
20200119,PM10,Taiyuan,139,46,46,58,2020/01/19
20200120,PM10,Taiyuan,109,49,61,109,2020/01/20
20200121,PM10,Taiyuan,204,95,95,204,2020/01/21
20200122,PM10,Taiyuan,276,169,173,208,2020/01/22
20200123,PM10,Taiyuan,203,93,203,93,2020/01/23
20200124,PM10,Taiyuan,213,75,85,211,2020/01/24
20200125,PM10,Taiyuan,300,208,208,212,2020/01/25
20200126,PM10,Taiyuan,187,41,187,84,2020/01/26
20200127,PM10,Taiyuan,146,70,89,105,2020/01/27
20200128,PM10,Taiyuan,155,63,121,64,2020/01/28
20200129,PM10,Taiyuan,121,58,68,58,2020/01/29
20200130,PM10,Taiyuan,104,58,58,101,2020/01/30
20200131,PM10,Taiyuan,114,59,101,63,2020/01/31
20200201,PM10,Taiyuan,133,52,62,62,2020/02/01
20200202,PM10,Taiyuan,120,20,60,32,2020/02/02
20200203,PM10,Taiyuan,91,31,31,90,2020/02/03
20200204,PM10,Taiyuan,97,25,97,95,2020/02/04
20200205,PM10,Taiyuan,118,73,99,92,2020/02/05
20200206,PM10,Taiyuan,240,78,96,239,2020/02/06
20200207,PM10,Taiyuan,235,160,227,187,2020/02/07
20200208,PM10,Taiyuan,236,136,188,189,2020/02/08
20200209,PM10,Taiyuan,270,30,248,55,2020/02/09
20200210,PM10,Taiyuan,80,51,65,73,2020/02/10
20200211,PM10,Taiyuan,122,64,74,106,2020/02/11
20200212,PM10,Taiyuan,155,84,104,139,2020/02/12
20200213,PM10,Taiyuan,171,62,136,171,2020/02/13
20200214,PM10,Taiyuan,160,33,129,57,2020/02/14
20200215,PM10,Taiyuan,56,25,56,38,2020/02/15
20200216,PM10,Taiyuan,39,22,34,23,2020/02/16
20200217,PM10,Taiyuan,81,25,27,79,2020/02/17
